PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
59408,20100331,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20100127,20100326,20100305,0,,,1232,0.01,0,0,,,20100429,16.37,18.04,17.85,38018079,0.072029,17.81,17.82,10032163,1,1,17.85,,20100331,0.071429,0.063605,0.06192,0.069271,0.067236,0.058796
59408,20100430,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20100527,17.47,19.48,17.83,43659099,-0.00112,17.78,17.8,10032001,1,1,17.83,,20100430,-0.00112,0.020043,0.01893,0.057837,0.056691,0.014759
59408,20100528,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20100629,15.3,18.06,15.74,45779139,-0.117218,15.73,15.74,10032946,1,1,15.74,,20100528,-0.117218,-0.079137,-0.081225,-0.076968,-0.078468,-0.081976
59408,20100630,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20100428,20100625,20100604,0,,,1232,0.01,0,0,,,20100729,14.37,15.89,14.37,29818197,-0.086404,14.36,14.37,10032946,1,1,14.37,,20100630,-0.087039,-0.050717,-0.052457,-0.056666,-0.058741,-0.053882
59408,20100730,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20100830,13.36,15.67,14.04,35602192,-0.022965,14.04,14.05,10030000,1,1,14.04,,20100730,-0.022965,0.070293,0.068595,0.059958,0.0587,0.068778
59408,20100831,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20100929,12.32,14.44,12.46,30110118,-0.112536,12.43,12.44,10030000,1,1,12.46,,20100831,-0.112536,-0.042813,-0.044939,-0.047592,-0.049109,-0.047449
59408,20100930,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20100728,20100924,20100903,0,,,1232,0.01,0,0,,,20101028,13.1025,13.95,13.1025,29678694,0.052368,13.1,13.11,10030000,1,1,13.1025,,20100930,0.051565,0.091517,0.089634,0.09637,0.09444,0.087551
59408,20101029,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20101129,11.16,13.56,11.449,57363856,-0.126197,11.44,11.45,10033705,1,1,11.449,,20101029,-0.126197,0.038531,0.037009,0.040681,0.039487,0.036856
59408,20101130,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20101230,10.95,12.6,10.95,39307832,-0.043585,10.94,10.95,10085147,1,1,10.95,,20101130,-0.043585,0.005107,0.002907,0.010661,0.008899,-0.00229
59408,20101231,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20101025,20101224,20101203,0,,,1232,0.01,0,0,,,20110130,11.29,13.38,13.34,40123958,0.219178,13.34,13.35,10085147,1,1,13.34,,20101231,0.218265,0.06715,0.064817,0.068774,0.065393,0.0653
59408,20110131,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20110227,13.55,15.25,13.73,46517300,0.029235,13.72,13.73,10085155,1,1,13.73,,20110131,0.029235,0.019157,0.018203,0.014412,0.013611,0.022646
59408,20110228,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20110330,13.97,14.89,14.29,27919451,0.040787,14.28,14.29,10121155,1,1,14.29,,20110228,0.040787,0.038165,0.036232,0.037036,0.035725,0.031957
59408,20110331,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20110126,20110325,20110304,0,,,1232,0.01,0,0,,,20110428,13.33,14.69,13.33,32800019,-0.06648,13.33,13.34,10121155,1,1,13.33,,20110331,-0.06718,0.003366,0.001781,0.008605,0.006786,-0.001047
59408,20110429,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20110530,12.23,13.72,12.28,25289012,-0.07877,12.3,12.31,10131803,1,1,12.28,,20110429,-0.07877,0.028688,0.027573,0.019203,0.018109,0.028495
59408,20110531,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20110629,11.38,12.6,11.75,25529121,-0.04316,11.74,11.75,10132963,1,1,11.75,,20110531,-0.04316,-0.014935,-0.016942,-0.01855,-0.020191,-0.013501
59408,20110630,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20110511,20110624,20110603,0,,,1232,0.01,0,0,,,20110728,10.5,11.29,10.96,37298550,-0.066383,10.95,10.96,10132963,1,1,10.96,,20110630,-0.067234,-0.018395,-0.020161,-0.024106,-0.026251,-0.018258
59408,20110729,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20110830,9.57,11.09,9.71,33048516,-0.114051,9.71,9.72,10133190,1,1,9.71,,20110729,-0.114051,-0.022469,-0.02361,-0.021813,-0.022838,-0.021474
59408,20110831,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20110822,20110923,20110902,0,,,1232,0.01,0,0,,,20110929,6.3,9.81,8.17,87967800,-0.15757,8.18,8.19,10134408,1,1,8.17,,20110831,-0.158599,-0.057472,-0.059612,-0.075715,-0.077329,-0.056791
59408,20110930,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20111030,6.06,7.91,6.12,54361650,-0.250918,6.11,6.12,10134408,1,1,6.12,,20110930,-0.250918,-0.084873,-0.086564,-0.100921,-0.102888,-0.071762
59408,20111031,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20111129,5.53,7.35,6.83,59376689,0.116013,6.82,6.83,10134432,1,1,6.83,,20111031,0.116013,0.113982,0.112571,0.107697,0.106575,0.107723
59408,20111130,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20111118,20111223,20111202,0,,,1232,0.01,0,0,,,20111229,5.08,6.91,5.44,56708803,-0.20205,5.42,5.43,10135872,1,1,5.44,,20111130,-0.203514,-0.006226,-0.008893,-0.020645,-0.02248,-0.005059
59408,20111230,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20120130,4.985,5.89,5.56,49710148,0.022059,5.55,5.56,10135872,1,1,5.56,,20111230,0.022059,0.003702,0.001453,-0.003561,-0.00702,0.008533
59408,20120131,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20120228,5.8,7.35,7.13,60693125,0.282374,7.13,7.14,10535938,1,1,7.13,,20120131,0.282374,0.054077,0.052929,0.085342,0.084432,0.043583
59408,20120229,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20120111,20120323,20120302,0,,,1232,0.01,0,0,,,20120329,7.36,8.25,7.97,59652425,0.119215,7.97,7.98,10732389,1,1,7.97,,20120229,0.117812,0.041186,0.038914,0.036494,0.035003,0.040589
59408,20120330,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20120429,7.71,9.93,9.57,68249571,0.200753,9.56,9.57,10771585,1,1,9.57,,20120330,0.200753,0.023994,0.02211,0.0176,0.015303,0.031332
59408,20120430,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20120530,8.11,9.68,8.11,43197927,-0.15256,8.09,8.1,10775604,1,1,8.11,,20120430,-0.15256,-0.006801,-0.008019,-0.009106,-0.010235,-0.007497
59408,20120531,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20120411,20120622,20120601,0,,,1232,0.01,0,0,,,20120628,6.83,8.31,7.35,42260650,-0.092478,7.34,7.35,10776691,1,1,7.35,,20120531,-0.093711,-0.065531,-0.067942,-0.068438,-0.070404,-0.062651
59408,20120629,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20120730,6.9,8.18,8.18,40618886,0.112925,8.17,8.18,10776691,1,1,8.18,,20120629,0.112925,0.038156,0.036055,0.034177,0.031622,0.039555
59408,20120731,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20120830,7.04,8.06,7.34,28148748,-0.10269,7.32,7.33,10776869,1,1,7.34,,20120731,-0.10269,0.010266,0.009012,-0.003281,-0.004484,0.012598
59408,20120831,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20120927,7.18,8.22,7.99,23065361,0.088556,7.99,8,10776950,1,1,7.99,,20120831,0.088556,0.026265,0.023665,0.02482,0.022964,0.019763
59408,20120928,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20120711,20120928,20120907,0,,,1232,0.01,0,0,,,20121030,7.95,9.55,8.83,31700870,0.106383,8.81,8.82,10776950,1,1,8.83,,20120928,0.105131,0.026539,0.024597,0.034924,0.03269,0.024236
59408,20121031,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20121129,8.93,9.55,9.32,29823690,0.055493,9.32,9.33,10777267,1,1,9.32,,20121031,0.055493,-0.014101,-0.01555,-0.013487,-0.014781,-0.019789
59408,20121130,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20121230,8.99,9.94,9.86,31685382,0.05794,9.85,9.86,10778078,1,1,9.86,,20121130,0.05794,0.006193,0.002953,0.00279,0.000142,0.002847
59408,20121231,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20121024,20121228,20121207,0,,,1232,0.01,0,0,,,20130130,9.8,11.61,11.61,35068611,0.178499,11.61,11.62,10778078,1,1,11.61,,20121231,0.177485,0.012531,0.00898,0.021872,0.016406,0.007068
59408,20130131,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20130227,11.14,12.11,11.32,33434430,-0.024978,11.31,11.32,10778264,1,1,11.32,,20130131,-0.024978,0.054093,0.052887,0.063509,0.06268,0.050428
59408,20130228,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20130123,20130322,20130301,0,,,1232,0.01,0,0,,,20130327,11.03,12.245,11.23,32617818,-0.007067,11.22,11.23,10820275,1,1,11.23,,20130228,-0.007951,0.008331,0.006128,0.0035,0.00206,0.011061
59408,20130328,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20130429,11.34,12.78,12.18,31988779,0.084595,12.17,12.18,10820275,1,1,12.18,,20130328,0.084595,0.035274,0.033508,0.031412,0.029529,0.035988
59408,20130430,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20130530,11.44,12.44,12.31,29182204,0.010673,12.28,12.29,10822380,1,1,12.31,,20130430,0.010673,0.014945,0.013768,0.002477,0.001376,0.018086
59408,20130531,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20130627,12.14,13.83,13.66,29293858,0.109667,13.67,13.68,10780377,1,1,13.66,,20130531,0.109667,0.019066,0.016508,0.023973,0.022131,0.020763
59408,20130628,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20130430,20130628,20130607,0,,,1232,0.01,0,0,,,20130730,12.3,13.55,12.86,25909353,-0.057833,12.85,12.86,10780377,1,1,12.86,,20130628,-0.058565,-0.015039,-0.017055,-0.013013,-0.015633,-0.014999
59408,20130731,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20130829,12.83,14.94,14.6,24613928,0.135303,14.6,14.61,10743098,1,1,14.6,,20130731,0.135303,0.052681,0.051243,0.054898,0.05372,0.049462
59408,20130830,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20130929,14.11,14.95,14.12,19338526,-0.032877,14.11,14.12,10743127,1,1,14.12,,20130830,-0.032877,-0.025714,-0.027891,-0.017278,-0.019029,-0.031298
59408,20130930,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20130724,20130927,20130906,0,,,1232,0.01,0,0,,,20131030,13.8,14.715,13.8,17159650,-0.021955,13.8,13.81,10743127,1,1,13.8,,20130930,-0.022663,0.037477,0.035682,0.051828,0.049754,0.029749
59408,20131031,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20131128,13.69,14.66,13.97,20479496,0.012319,13.96,13.97,10666134,1,1,13.97,,20131031,0.012319,0.039852,0.038564,0.025762,0.024591,0.044596
59408,20131129,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20131230,13.8,15.88,15.82,20595582,0.132427,15.82,15.83,10666134,1,1,15.82,,20131129,0.132427,0.024947,0.022824,0.023398,0.02166,0.028049
59408,20131231,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20131024,20131227,20131206,0,,,1232,0.01,0,0,,,20140130,15.18,15.75,15.57,16616142,-0.015171,15.57,15.58,10666134,1,1,15.57,,20131231,-0.015803,0.026126,0.024071,0.025242,0.02201,0.023563
59408,20140131,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20140227,16.1,17.15,16.75,25908539,0.075787,16.76,16.77,10591808,1,1,16.75,,20140131,0.075787,-0.029959,-0.031065,-0.001282,-0.002254,-0.035583
59408,20140228,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20140330,16.2,16.88,16.53,21027328,-0.013134,16.51,16.52,10568135,1,1,16.53,,20140228,-0.013134,0.046172,0.043937,0.044257,0.042687,0.043117
59408,20140331,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20140211,20140328,20140307,0,,,1232,0.01,0,0,,,20140429,16.3,17.92,17.2,23407219,0.041137,17.21,17.22,10528283,1,1,17.2,,20140331,0.040532,0.004469,0.002751,0.001027,-0.001095,0.006932
59408,20140430,,11,1,6021,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20140513,14.95,17.34,15.14,22450298,-0.119767,15.14,15.15,10530045,1,1,15.14,,20140430,-0.119767,0.00166,0.000495,-0.022319,-0.023436,0.006201
59408,20140530,20141231,11,1,6211,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20140629,14.51,15.25,15.14,14624465,0,15.13,15.14,10515660,1,1,15.14,,20140530,0,0.020218,0.018011,0.006647,0.004858,0.02103
59408,20140630,,11,1,6211,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20140618,20140630,20140624,0,,,1232,0.01,0,0,,,20140730,15.21,15.92,15.37,12567221,0.015852,15.36,15.37,10515660,1,1,15.37,,20140630,0.015192,0.027941,0.025957,0.039496,0.037053,0.019058
59408,20140731,,11,1,6211,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20140828,15.2,16.03,15.25,15002268,-0.007807,15.25,15.26,10515863,1,1,15.25,,20140731,-0.007807,-0.020524,-0.02182,-0.035223,-0.036411,-0.01508
59408,20140829,,11,1,6211,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20140929,14.98,16.33,16.09,14452343,0.055082,16.08,16.09,10515863,1,1,16.09,,20140829,0.055082,0.040171,0.038168,0.033687,0.032145,0.037655
59408,20140930,,11,1,6211,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20140806,20140926,20140905,0,,,1232,0.05,0,0,,,20141030,16.02,17.18,17.05,17905029,0.062772,17.06,17.07,10515863,1,1,17.05,,20140930,0.059664,-0.025129,-0.026824,-0.045004,-0.046891,-0.015514
59408,20141031,,11,1,6211,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20141127,15.76,17.29,17.16,22081230,0.006452,17.14,17.15,10515894,1,1,17.16,,20141031,0.006452,0.021178,0.019929,0.014195,0.012951,0.023201
59408,20141128,,11,1,6211,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,,,,0,,,,,,,,,20141230,17,17.37,17.04,9421203,-0.006993,17.05,17.06,10516450,1,1,17.04,,20141128,-0.006993,0.021149,0.018984,-0.002457,-0.004155,0.024534
59408,20141231,,11,1,6211,6050510,BAC,BANK OF AMERICA CORP,,BAC,522110,N,A,R,3151,4005,1,6211,6050510,20141023,20141226,20141205,0,,,1232,0.05,0,0,,,20141231,16.72,18.13,17.89,17124472,0.052817,17.89,17.9,10516450,1,1,17.89,,20141231,0.049883,-0.003616,-0.005756,-0.000214,-0.003581,-0.004189
11552,20040130,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,,39.75,46.61,40.47,497858,-0.098262,40.4,40.41,81411,8,8,40.47,,20040130,-0.098262,0.023049,0.022025,0.065763,0.064746,0.017276
11552,20040227,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,,39.21,42.59,40.99,256196,0.012849,40.98,40.99,81411,8,8,40.99,,20040227,0.012849,0.015458,0.013972,0.01372,0.012522,0.012209
11552,20040331,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20040427,41.79,47.77,47.65,300117,0.162479,47.6,47.68,81708,8,8,47.65,,20040331,0.162479,-0.010674,-0.011998,0.006293,0.004664,-0.016359
11552,20040430,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20040505,49.67,59.5,51.6,425394,0.082896,51.69,51.62,81735,8,8,51.6,,20040430,0.082896,-0.024232,-0.025578,-0.04359,-0.044794,-0.016791
11552,20040528,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20040609,51.34,57,57,271200,0.104651,56.78,56.89,81823,8,8,57,,20040528,0.104651,0.014068,0.012383,0.002592,0.000918,0.012083
11552,20040630,20110126,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20040805,53.86,58.82,57.26,272973,0.004561,57.36,57.4,81983,8,8,57.26,,20040630,0.004561,0.021578,0.020014,0.022729,0.020998,0.017989
11552,20040730,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,,48.74,56.95,53.33,283277,-0.068634,53.28,53.31,81983,8,8,53.33,,20040730,-0.068634,-0.037666,-0.038761,-0.051082,-0.052306,-0.034291
11552,20040831,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20040929,49.7,57.23,56.75,204835,0.064129,56.7,56.75,82028,8,8,56.75,,20040831,0.064129,0.002714,0.001069,-0.004725,-0.00619,0.002287
11552,20040930,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20041024,56.3,59.84,58.23,192564,0.026079,58.42,58.23,82159,8,8,58.23,,20040930,0.026079,0.020547,0.019089,0.041594,0.040003,0.009364
11552,20041029,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,20040909,20041022,20041015,1,,,5523,0,1,1,,,20041104,28.99,63.14,29.62,347325,0.017345,29.61,29.61,164318,4,4,29.62,,20041029,0.017345,0.017805,0.016578,0.020837,0.019626,0.014014
11552,20041130,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20041230,26.62,32.09,27.42,682499,-0.074274,27.45,27.42,164630,4,4,27.42,,20041130,-0.074274,0.048207,0.044313,0.079929,0.078349,0.038595
11552,20041231,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20050228,26.05,29.16,26.52,431825,-0.032823,26.52,26.53,165069,4,4,26.52,,20041231,-0.032823,0.035177,0.033422,0.05292,0.050625,0.032458
11552,20050131,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,,25.17,29.85,27.34,440305,0.03092,27.34,27.34,165069,4,4,27.34,,20050131,0.03092,-0.026552,-0.027406,-0.029278,-0.030141,-0.02529
11552,20050228,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,,27.12,28.61,27.375,229595,0.00128,27.35,27.36,165069,4,4,27.375,,20050228,0.00128,0.022681,0.020844,0.016636,0.015375,0.018903
11552,20050331,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20050427,28.15,34.05,34.05,568440,0.243836,34.04,33.94,166647,4,4,34.05,,20050331,0.243836,-0.016948,-0.018583,-0.031835,-0.03358,-0.019118
11552,20050429,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20050505,33.7,40.1,37.91,577606,0.113363,37.79,37.79,166828,4,4,37.91,,20050429,0.113363,-0.025185,-0.026569,-0.046509,-0.047915,-0.020109
11552,20050531,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20050629,37,42.34,42.34,666740,0.116856,42.33,42.25,166840,4,4,42.34,,20050531,0.116856,0.037954,0.03615,0.043808,0.042208,0.029952
11552,20050630,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20050804,39.48,42.35,40.7,497059,-0.038734,40.7,40.75,167738,4,4,40.7,,20050630,-0.038734,0.011533,0.009909,0.032153,0.030211,-0.000143
11552,20050729,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,,40.22,48.8,47.85,539221,0.175676,47.84,47.85,167738,4,4,47.85,,20050729,0.175676,0.043325,0.042218,0.058745,0.057699,0.035968
11552,20050831,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20050929,45.95,50.19,50.19,326963,0.048903,50.19,50.16,167890,4,4,50.19,,20050831,0.048903,-0.005946,-0.007763,-0.007217,-0.008588,-0.011222
11552,20050930,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20051106,50.64,57,54.32,782388,0.082287,54.2,54.17,169493,4,4,54.32,,20050930,0.082287,0.010606,0.009337,0.01053,0.009013,0.006949
11552,20051031,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,,45.91,56.1,56.1,520048,0.032769,56.09,56.06,169493,4,4,56.1,,20051031,0.032769,-0.020877,-0.021985,-0.033876,-0.035031,-0.017741
11552,20051130,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20051229,56.6,62.95,60.92,339214,0.085918,60.84,60.87,169609,4,4,60.92,,20051130,0.085918,0.040329,0.038077,0.034319,0.032775,0.035186
11552,20051230,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20060116,57.06,64.85,64.8,569667,0.06369,64.79,64.76,171086,4,4,64.8,,20051230,0.06369,0.003456,0.001885,0.013484,0.011157,-0.000952
11552,20060131,,11,3,2890,15102010,CELG,CELGENE CORP,,CELG,541710,Q,A,R,9374,12464,3,2890,15102010,,,,0,,,,,,,,,20060226,64.88,71.8799,71.15,612923,0.097994,71.1,71.15,172073,4,4,71.15,,20060131,0.097994,0.040033,0.038927,0.076354,0.07515,0.025467
